id,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
dTMQcnb_181,25,599,624,0.0417
dTMQcnb_187,529,750,1279,0.7053
dTMQcnb_192,51,145,196,0.3517
dTMQcnb_199,18,637,655,0.0283
dTMQcnb_203,7,751,758,0.0093
dTMQcnb_209,372,292,664,1.274
dTMQcnb_215,50,394,444,0.1269
dTMQcnb_223,22,493,515,0.0446
dTMQcnb_231,407,501,908,0.8124
dTMQcnb_235,13,516,529,0.0252
dTMQcnb_239,10,561,571,0.0178
dTMQcnb_244,528,111,639,4.7568
dTMQcnb_254,593,77,670,7.7013
dTMQcnb_259,46,757,803,0.0608
dTMQcnb_262,647,353,1000,1.8329
dTMQcnb_267,10,730,740,0.0137
dTMQcnb_273,7,739,746,0.0095
dTMQcnb_279,52,725,777,0.0717
dTMQcnb_283,30,780,810,0.0385
dTMQcnb_289,15,742,757,0.0202
dTMQcnb_297,658,342,1000,1.924
dTMQcnb_301,27,273,300,0.0989
dTMQcnb_305,19,797,816,0.0238
dTMQcnb_313,22,676,698,0.0325
dTMQcnb_329,36,309,345,0.1165
dTMQcnb_333,19,929,948,0.0205
dTMQcnb_337,47,923,970,0.0509
dTMQcnb_340,925,941,1866,0.983
dTMQcnb_344,849,89,938,9.5393
dTMQcnb_348,868,88,956,9.8636
dTMQcnb_353,9,938,947,0.0096
dTMQcnb_357,18,938,956,0.0192
dTMQcnb_361,7,933,940,0.0075
dTMQcnb_367,27,918,945,0.0294
dTMQcnb_373,63,936,999,0.0673
dTMQcnb_378,907,932,1839,0.9732
dTMQcnb_381,22,924,946,0.0238
dTMQcnb_384,195,256,451,0.7617
dTMQcnb_395,6,173,179,0.0347
dTMQcnb_403,47,399,446,0.1178
dTMQcnb_409,418,871,1289,0.4799
dTMQcnb_413,45,719,764,0.0626
dTMQcnb_418,518,92,610,5.6304
8ShvAjE_0,102,357,459,0.2857
nflfnRj_0,16,121,137,0.1322
rSyZFmr_0,8,310,318,0.0258
W6dZb8A_0,876,961,1837,0.9116
JDhnvBM_0,20,408,428,0.049
TV1Hxzz_0,2,9,11,0.2222
LToFBh3_0,20,704,724,0.0284
yNshh49_0,23,71,94,0.3239
fZdR7T2_0,4,222,226,0.018
fZdR7T2_19,13,273,286,0.0476
3qc8NcI_0,54,771,825,0.07
e2uZFQy_0,75,400,475,0.1875
w2II2fA_0,100,507,607,0.1972
g43G4hY_0,27,384,411,0.0703
zg3BvqC_0,59,252,311,0.2341
XyjWPrO_0,32,235,267,0.1362
RloOKaz_0,7,123,130,0.0569
RloOKaz_13,8,855,863,0.0094
RloOKaz_19,17,792,809,0.0215
RloOKaz_23,8,768,776,0.0104
aAvBLdb_0,759,210,969,3.6143
pypUZnR_0,327,672,999,0.4866
bOMFZ1A_0,23,390,413,0.059
bOMFZ1A_15,12,300,312,0.04
YXCZfTR_0,17,285,302,0.0596
YXCZfTR_13,10,224,234,0.0446
YXCZfTR_29,4,224,228,0.0179
keCaEdH_0,104,148,252,0.7027
KKnrKvM_0,33,303,336,0.1089
xasLUH3_0,8,81,89,0.0988
IqVsDp7_0,12,449,461,0.0267
IqVsDp7_7,4,683,687,0.0059
IqVsDp7_13,78,674,752,0.1157
IqVsDp7_19,18,439,457,0.041
IqVsDp7_25,67,485,552,0.1381
IqVsDp7_31,66,1066,1132,0.0619
IqVsDp7_37,49,246,295,0.1992
IqVsDp7_49,20,262,282,0.0763
IqVsDp7_63,36,322,358,0.1118
IqVsDp7_79,14,154,168,0.0909
IqVsDp7_89,49,764,813,0.0641
IqVsDp7_93,54,693,747,0.0779
IqVsDp7_97,55,711,766,0.0774
IqVsDp7_101,84,792,876,0.1061
IqVsDp7_105,63,802,865,0.0786
IqVsDp7_109,88,781,869,0.1127
pcVGiii_0,42,102,144,0.4118
drdxOGB_0,23,201,224,0.1144
MFWM98A_0,125,136,261,0.9191
MFWM98A_13,7,284,291,0.0246
MFWM98A_25,24,533,557,0.045
MFWM98A_33,10,88,98,0.1136
XRTH3YB_0,92,104,196,0.8846
XRTH3YB_10,12,279,291,0.043
XRTH3YB_23,28,313,341,0.0895
XRTH3YB_35,5,291,296,0.0172
XRTH3YB_41,13,859,872,0.0151
XRTH3YB_53,36,154,190,0.2338
rDKSR8G_0,83,354,437,0.2345
m4YynOt_0,9,302,311,0.0298
m4YynOt_11,9,326,335,0.0276
m4YynOt_23,13,314,327,0.0414
UdilPvu_0,50,142,192,0.3521
ngAhkE8_0,66,449,515,0.147
ngAhkE8_9,31,419,450,0.074
ngAhkE8_17,28,257,285,0.1089
aHr3GP4_0,154,206,360,0.7476
yYzoblS_0,27,36,63,0.75
yYzoblS_7,31,566,597,0.0548
yYzoblS_13,35,590,625,0.0593
yYzoblS_19,66,700,766,0.0943
yYzoblS_24,100,569,669,0.1757
yYzoblS_31,43,435,478,0.0989
yYzoblS_37,55,608,663,0.0905
yYzoblS_43,22,672,694,0.0327
HwOmpAr_0,13,107,120,0.1215
oAr3uTW_0,59,395,454,0.1494
gnrBCU6_0,42,85,127,0.4941
IKw3IRc_0,8,191,199,0.0419
IKw3IRc_11,68,469,537,0.145
vQfBvhq_0,15,316,331,0.0475
nV0IjAL_0,14,40,54,0.35
t1kD3Kj_0,6,234,240,0.0256
t1kD3Kj_21,33,249,282,0.1325
8DrIbx2_0,45,602,647,0.0748
W6wCYNp_0,51,249,300,0.2048
VNEQKG2_0,49,524,573,0.0935
VNEQKG2_7,3,800,803,0.0037
qlGXPgj_0,29,378,407,0.0767
7g8bEOs_0,2,33,35,0.0606
oReF84r_0,79,328,407,0.2409
D3tknUR_0,21,203,224,0.1034
HacqDKL_0,7,102,109,0.0686
BWBKbQU_0,22,249,271,0.0884
YFRVNIu_0,196,38,234,5.1579
gzPV0c9_0,74,266,340,0.2782
41mEEkg_0,10,205,215,0.0488
i2Av4iA_0,39,465,504,0.0839
ATBWK8r_0,11,383,394,0.0287
wpNRQbT_0,10,73,83,0.137
FqWpbu6_0,21,428,449,0.0491
1ppbcj2_0,6,255,261,0.0235
YhfoGxa_0,2428,212,2640,11.4528
YhfoGxa_1,170,212,382,0.8019
5YMTngK_0,78,487,565,0.1602
RJvgSbV_0,24,229,253,0.1048
1uuiOSZ_0,3,9,12,0.3333
qmQQLPL_0,4,67,71,0.0597
YS3H8gw_0,45,552,597,0.0815
YS3H8gw_8,240,602,842,0.3987
YS3H8gw_14,147,698,845,0.2106
YS3H8gw_19,159,740,899,0.2149
YS3H8gw_23,17,737,754,0.0231
YS3H8gw_31,13,523,536,0.0249
YS3H8gw_39,18,983,1001,0.0183
YS3H8gw_43,13,438,451,0.0297
YS3H8gw_55,607,97,704,6.2577
YS3H8gw_60,1121,39,1160,28.7436
YS3H8gw_65,10,936,946,0.0107
YS3H8gw_73,9,957,966,0.0094
YS3H8gw_77,15,572,587,0.0262
R9ZGr10_0,90,506,596,0.1779
R9ZGr10_2,2166,350,2516,6.1886
R9ZGr10_4,2158,341,2499,6.3284
R9ZGr10_5,1597,341,1938,4.6833
R9ZGr10_7,18,173,191,0.104
qOxtE66_0,252,274,526,0.9197
qOxtE66_9,12,509,521,0.0236
7qKZ7XB_0,13,356,369,0.0365
7qKZ7XB_11,13,369,382,0.0352
7qKZ7XB_22,33,376,409,0.0878
ipKOk8d_0,6,47,53,0.1277
nf5GfST_0,223,232,455,0.9612
kNi3QzP_0,13,541,554,0.024
kNi3QzP_14,22,382,404,0.0576
kNi3QzP_24,18,534,552,0.0337
kNi3QzP_31,21,698,719,0.0301
kNi3QzP_43,30,228,258,0.1316
kNi3QzP_59,758,327,1085,2.318
Ly9dqUp_0,3,45,48,0.0667
ixifMlY_0,13,275,288,0.0473
7e5ysA8_0,33,928,961,0.0356
7e5ysA8_5,2,947,949,0.0021
7e5ysA8_9,2,993,995,0.002
7e5ysA8_13,2,933,935,0.0021
nGeZYhj_0,62,484,546,0.1281
mjkXocp_0,85,25,110,3.4
kGi4WEo_0,6,147,153,0.0408
KhwaSAo_0,64,264,328,0.2424
SS3ivGo_0,81,436,517,0.1858
WoTHXEq_0,20,292,312,0.0685
aiQ5cZU_0,81,175,256,0.4629
2xGnASC_0,14,655,669,0.0214
xmbF7NA_0,4,263,267,0.0152
kaaa6VH_0,27,538,565,0.0502
wyfCvsc_0,10,766,776,0.0131
NazuMoQ_0,12,65,77,0.1846
qR3nnNZ_0,2,9,11,0.2222
qR3nnNZ_12,275,90,365,3.0556
qR3nnNZ_29,133,164,297,0.811
qR3nnNZ_43,24,269,293,0.0892
qR3nnNZ_61,30,331,361,0.0906
qR3nnNZ_73,39,505,544,0.0772
qR3nnNZ_82,44,263,307,0.1673
qR3nnNZ_84,4713,365,5078,12.9123
qR3nnNZ_85,244,365,609,0.6685
qR3nnNZ_95,224,238,462,0.9412
ceyrqEI_0,8,9,17,0.8889
TZkHz3Z_0,43,105,148,0.4095
7XQJTMG_0,23,139,162,0.1655
MANkTfX_0,69,393,462,0.1756
fbxvd9V_0,13,74,87,0.1757
AjQgjYl_0,14,298,312,0.047
m0T7D33_0,215,173,388,1.2428
XZzIHzG_0,125,27,152,4.6296
UuPGToV_0,58,393,451,0.1476
UuPGToV_14,51,309,360,0.165
KtEWegs_0,75,305,380,0.2459
FmJGDVG_0,232,165,397,1.4061
FmJGDVG_9,3,742,745,0.004
FmJGDVG_13,3,753,756,0.004
5urogW4_0,147,14,161,10.5
128drxb_0,19,344,363,0.0552
MYBfLvL_0,168,126,294,1.3333
j4osjTv_0,77,54,131,1.4259
j4osjTv_39,15,157,172,0.0955
j4osjTv_63,11,333,344,0.033
j4osjTv_93,9,343,352,0.0262
j4osjTv_101,15,521,536,0.0288
oQgEVfd_0,8,192,200,0.0417
oQgEVfd_7,14,847,861,0.0165
RD37kJL_0,16,458,474,0.0349
RD37kJL_13,14,326,340,0.0429
RD37kJL_21,24,374,398,0.0642
RD37kJL_31,20,249,269,0.0803
RD37kJL_45,37,298,335,0.1242
RD37kJL_55,10,450,460,0.0222
GqDujaO_0,35,3,38,11.6667
GqDujaO_14,618,188,806,3.2872
GqDujaO_19,96,470,566,0.2043
GqDujaO_23,101,666,767,0.1517
GqDujaO_27,128,575,703,0.2226
GqDujaO_31,99,316,415,0.3133
GqDujaO_39,134,396,530,0.3384
GqDujaO_46,126,266,392,0.4737
GqDujaO_55,128,313,441,0.4089
GqDujaO_61,75,298,373,0.2517
y6vdzjS_0,607,559,1166,1.0859
Unalxq9_0,2,35,37,0.0571
JqRaOG3_0,26,247,273,0.1053
BSUcxHT_0,43,456,499,0.0943
trguaaj_0,123,502,625,0.245
wGVOMJG_0,28,305,333,0.0918
jqbhMkP_0,9,49,58,0.1837
3iP8Dp0_0,90,521,611,0.1727
3iP8Dp0_7,94,366,460,0.2568
U9ILgzY_0,53,52,105,1.0192
U9ILgzY_16,330,61,391,5.4098
U9ILgzY_20,1233,296,1529,4.1655
U9ILgzY_28,335,150,485,2.2333
9kePCak_0,14,331,345,0.0423
xmjV69a_0,47,42,89,1.119
xmjV69a_13,24,513,537,0.0468
xmjV69a_24,95,289,384,0.3287
xmjV69a_35,43,297,340,0.1448
xmjV69a_45,66,490,556,0.1347
xmjV69a_61,19,68,87,0.2794
xmjV69a_73,132,749,881,0.1762
xmjV69a_81,14,869,883,0.0161
xmjV69a_89,48,422,470,0.1137
xmjV69a_103,17,211,228,0.0806
XYbfJgF_0,10,279,289,0.0358
100b71S_0,777,487,1264,1.5955
wXqtiUe_0,82,374,456,0.2193
wXqtiUe_7,11,502,513,0.0219
U26BKwy_0,3,75,78,0.04
sKqRZTx_0,21,285,306,0.0737
19s1uc8_0,12,85,97,0.1412
KuALRyH_0,9,293,302,0.0307
KuALRyH_11,17,408,425,0.0417
MiZu0ng_0,36,32,68,1.125
T4U8OtG_0,18,165,183,0.1091
T4U8OtG_12,25,319,344,0.0784
KyNRRsI_0,13,302,315,0.043
WNdHbel_0,61,161,222,0.3789
o4pr17S_0,16,140,156,0.1143
o4pr17S_23,6,147,153,0.0408
2BQVgZz_0,6,296,302,0.0203
hoaa4Ya_0,62,572,634,0.1084
AQVAB0b_0,15,39,54,0.3846
AQVAB0b_7,18,622,640,0.0289
QQRwLQ4_0,547,358,905,1.5279
QQRwLQ4_6,123,523,646,0.2352
3swiY8I_0,26,2,28,13.0
3swiY8I_8,1008,20,1028,50.4
3swiY8I_12,626,3,629,208.6667
3swiY8I_16,1037,3,1040,345.6667
3swiY8I_20,803,3,806,267.6667
3swiY8I_24,494,3,497,164.6667
3swiY8I_28,1651,3,1654,550.3333
3swiY8I_30,753,3,756,251.0
3swiY8I_34,1049,3,1052,349.6667
3swiY8I_36,1077,3,1080,359.0
3swiY8I_38,1030,3,1033,343.3333
3swiY8I_40,1512,3,1515,504.0
3swiY8I_42,1341,3,1344,447.0
3swiY8I_44,856,3,859,285.3333
3swiY8I_46,1404,3,1407,468.0
3swiY8I_48,708,3,711,236.0
3swiY8I_51,26,3,29,8.6667
3swiY8I_65,31,354,385,0.0876
3swiY8I_71,55,632,687,0.087
3swiY8I_81,7,447,454,0.0157
flXAqnl_0,23,496,519,0.0464
8fiE56U_0,17,340,357,0.05
8mHIzrA_0,38,335,373,0.1134
2A0wOas_0,35,43,78,0.814
2A0wOas_5,14,809,823,0.0173
2A0wOas_9,14,814,828,0.0172
2A0wOas_13,14,809,823,0.0173
8Yopnrc_0,13,276,289,0.0471
8Yopnrc_13,3,589,592,0.0051
9W0iexr_0,40,679,719,0.0589
ousQOox_0,11,388,399,0.0284
ZvMhmEl_0,9,240,249,0.0375
87yRPxz_0,60,22,82,2.7273
BzIPRO3_0,21,434,455,0.0484
BzIPRO3_5,21,322,343,0.0652
BzIPRO3_9,13,864,877,0.015
bxYTKBU_0,19,141,160,0.1348
EQsoAHN_0,43,261,304,0.1648
FGgaOHr_0,65,306,371,0.2124
MD0Jmhd_0,14,326,340,0.0429
Bw04Et0_0,17,108,125,0.1574
wcP8wYw_0,56,377,433,0.1485
wMyVGoU_0,23,387,410,0.0594
wMyVGoU_9,13,522,535,0.0249
wMyVGoU_17,4,745,749,0.0054
wMyVGoU_29,13,187,200,0.0695
200oseW_0,12,274,286,0.0438
ANvTJCM_0,7,10,17,0.7
MY4agSd_0,31,262,293,0.1183
FhtwEPC_0,114,980,1094,0.1163
FhtwEPC_5,10,674,684,0.0148
FhtwEPC_8,906,485,1391,1.868
FhtwEPC_11,12,682,694,0.0176
Pdcfh1m_0,19,531,550,0.0358
8Qg67GW_0,175,707,882,0.2475
8Qg67GW_7,19,679,698,0.028
vPCoJiz_0,6,274,280,0.0219
IPNFBlX_0,10,221,231,0.0452
lyJQyQq_0,307,356,663,0.8624
lyJQyQq_5,391,447,838,0.8747
0XSF8Zv_0,51,225,276,0.2267
0XSF8Zv_13,18,451,469,0.0399
WWfmYfz_0,3,87,90,0.0345
ZFhEM5J_0,21,313,334,0.0671
3Qs9uAW_0,163,141,304,1.156
jC2RZHJ_0,7,271,278,0.0258
jC2RZHJ_9,13,584,597,0.0223
jC2RZHJ_23,14,100,114,0.14
jC2RZHJ_48,9,281,290,0.032
hgwrltl_0,62,489,551,0.1268
i8AISRh_0,10,42,52,0.2381
aB3wWq2_0,637,333,970,1.9129
uceOU5W_0,62,407,469,0.1523
IsiUOmZ_0,712,132,844,5.3939
KrMUWcN_0,121,270,391,0.4481
ox3iFOa_0,12,96,108,0.125
q55E9ZK_0,26,144,170,0.1806
nGKOLF8_0,40,71,111,0.5634
j7JNuxC_0,6,357,363,0.0168
V60iDJB_0,148,55,203,2.6909
dJrrtAH_0,10,298,308,0.0336
bNQUYUC_0,58,477,535,0.1216
v6TVDAC_0,19,293,312,0.0648
30lxDb0_0,9,80,89,0.1125
6IMH8Qi_0,22,223,245,0.0987
6IMH8Qi_13,68,181,249,0.3757
F1yhE4M_0,593,79,672,7.5063
OlhSVrJ_0,43,25,68,1.72
OlhSVrJ_24,258,3,261,86.0
m7RFS9w_0,15,370,385,0.0405
1giY8Cd_0,16,196,212,0.0816
1giY8Cd_19,9,291,300,0.0309
1giY8Cd_33,24,180,204,0.1333
1giY8Cd_45,34,182,216,0.1868
1giY8Cd_62,204,81,285,2.5185
1giY8Cd_73,3,515,518,0.0058
BspIlnh_0,22,731,753,0.0301
XbCKwLm_0,6,52,58,0.1154
HlE6rbE_0,19,381,400,0.0499
b44mMkD_0,14,105,119,0.1333
TCWcs0c_0,46,272,318,0.1691
IEgZgAw_0,7,41,48,0.1707
Vxpz0en_0,14,401,415,0.0349
1Y1yoM5_0,40,248,288,0.1613
mUusN0c_0,1917,761,2678,2.5191
mUusN0c_1,53,761,814,0.0696
Y6XO6Br_0,14,63,77,0.2222
xT5T3Um_0,9,722,731,0.0125
84i1bYk_0,14,172,186,0.0814
PSmuJkd_0,488,230,718,2.1217
MVXwHCx_0,466,76,542,6.1316
MVXwHCx_13,71,162,233,0.4383
MVXwHCx_35,12,281,293,0.0427
m7RRtJ9_0,21,156,177,0.1346
m7RRtJ9_9,27,459,486,0.0588
nmPFShs_0,150,378,528,0.3968
qsxLFTw_0,7,223,230,0.0314
7iaNNGL_0,14,605,619,0.0231
WIdnFWM_0,117,429,546,0.2727
BbDV2ka_0,736,766,1502,0.9608
EVcIque_0,10,117,127,0.0855
TlcSl82_0,10,504,514,0.0198
P1mQxQG_0,118,326,444,0.362
LvhTd9j_0,16,60,76,0.2667
LvhTd9j_15,84,444,528,0.1892
LvhTd9j_25,9,308,317,0.0292
m8oTsTn_0,12,232,244,0.0517
FZuJOaT_0,38,185,223,0.2054
dfJACtG_0,5,26,31,0.1923
Xl2qr51_0,63,153,216,0.4118
Xl2qr51_19,5,271,276,0.0185
8gi9S5C_0,8,272,280,0.0294
LWsJRv6_0,12,141,153,0.0851
J7gsvGT_0,51,660,711,0.0773
gZawFuN_0,87,108,195,0.8056
me4g8T0_0,23,262,285,0.0878
eBd2bz3_0,54,395,449,0.1367
FxGYMiP_0,84,465,549,0.1806
FxGYMiP_5,17,747,764,0.0228
FxGYMiP_8,600,878,1478,0.6834
FxGYMiP_10,701,126,827,5.5635
FxGYMiP_16,715,854,1569,0.8372
FxGYMiP_18,2869,178,3047,16.118
FxGYMiP_19,16,178,194,0.0899
FxGYMiP_25,7,273,280,0.0256
EdW4HIN_0,18,110,128,0.1636
AHSucib_0,50,637,687,0.0785
rCQtxBJ_0,93,578,671,0.1609
P8xIyj2_0,115,353,468,0.3258
mbL9rHH_0,192,371,563,0.5175
mbL9rHH_6,207,552,759,0.375
mbL9rHH_13,38,273,311,0.1392
mbL9rHH_25,15,358,373,0.0419
mbL9rHH_37,7,490,497,0.0143
mbL9rHH_47,27,536,563,0.0504
mbL9rHH_59,3,399,402,0.0075
b8MSZts_0,7,250,257,0.028
vJoCCXB_0,78,46,124,1.6957
8TxNYBx_0,9,300,309,0.03
8TxNYBx_13,29,260,289,0.1115
ACT4QZW_0,74,270,344,0.2741
DK6YgBb_0,161,274,435,0.5876
H0jm9qs_0,30,63,93,0.4762
2LotylQ_0,13,265,278,0.0491
70S6uPw_0,10157,190,10347,53.4579
70S6uPw_1,4,190,194,0.0211
70S6uPw_4,5557,193,5750,28.7927
70S6uPw_5,9,193,202,0.0466
P182ol1_0,311,885,1196,0.3514
Ktj7L3l_0,759,485,1244,1.5649
GBxN54d_0,23,240,263,0.0958
xmjDaJ2_0,61,467,528,0.1306
kvVleMb_0,32,711,743,0.045
u0ms4Uu_0,26,174,200,0.1494
iCw576i_0,40,192,232,0.2083
GySONl8_0,67,951,1018,0.0705
GySONl8_7,20,685,705,0.0292
GySONl8_11,13,697,710,0.0187
GySONl8_19,44,648,692,0.0679
RjNU9sC_0,20,23,43,0.8696
RjNU9sC_10,1039,100,1139,10.39
RjNU9sC_14,1079,96,1175,11.2396
RjNU9sC_20,1079,128,1207,8.4297
RjNU9sC_24,1222,196,1418,6.2347
LG6vvgQ_0,35,16,51,2.1875
LG6vvgQ_9,23,671,694,0.0343
LG6vvgQ_19,19,207,226,0.0918
LG6vvgQ_33,17,210,227,0.081
LG6vvgQ_47,28,86,114,0.3256
KSO9FPu_0,61,12,73,5.0833
Nw5eftH_0,12,98,110,0.1224
Nw5eftH_13,33,292,325,0.113
Nw5eftH_23,2,421,423,0.0048
Nw5eftH_35,15,348,363,0.0431
2rdj7Qd_0,13,273,286,0.0476
2LYzasI_0,9,53,62,0.1698
WwoLLRs_0,10,238,248,0.042
mx5irfh_0,11,291,302,0.0378
dfJDDgQ_0,23,239,262,0.0962
guQBddF_0,40,114,154,0.3509
N5JPJtp_0,151,12,163,12.5833
N5JPJtp_6,1627,134,1761,12.1418
N5JPJtp_10,679,164,843,4.1402
8lKXVky_0,12,686,698,0.0175
XtUd5pw_0,85,301,386,0.2824
t51Cl6m_0,38,404,442,0.0941
rPP9szw_0,39,437,476,0.0892
oB8jNym_0,493,673,1166,0.7325
zNWsOjZ_0,24,666,690,0.036
6aSrb3q_0,14,51,65,0.2745
jwr02x7_0,340,750,1090,0.4533
jwr02x7_7,17,248,265,0.0685
jLkUTpJ_0,8,544,552,0.0147
jLkUTpJ_5,17,698,715,0.0244
BVNXiOA_0,19,477,496,0.0398
WTGSfYE_0,24,76,100,0.3158
Gc88TSW_0,654,402,1056,1.6269
mlgMHgU_0,7,560,567,0.0125
7j0CHKk_0,60,325,385,0.1846
XKH6h44_0,100,399,499,0.2506
QbIlccd_0,10,251,261,0.0398
QbIlccd_11,13,902,915,0.0144
QbIlccd_15,13,686,699,0.019
QbIlccd_19,5,729,734,0.0069
Hr7WzRn_0,112,381,493,0.294
1zFQKAy_0,143,5,148,28.6
1zFQKAy_2,5096,221,5317,23.0588
1zFQKAy_3,315,221,536,1.4253
O0olnHT_0,19,31,50,0.6129
O0olnHT_9,51,437,488,0.1167
O0olnHT_19,33,364,397,0.0907
O0olnHT_29,31,375,406,0.0827
O0olnHT_37,4,73,77,0.0548
O0olnHT_44,112,463,575,0.2419
eCRGEdU_0,16,246,262,0.065
EQfymRC_0,49,208,257,0.2356
EQfymRC_11,17,374,391,0.0455
UJm9G1y_0,134,488,622,0.2746
OpUyfFO_0,6,452,458,0.0133
o23UlRd_0,15,37,52,0.4054
xto4sxc_0,29,245,274,0.1184
gz8RIwZ_0,70,31,101,2.2581
khSSTun_0,140,806,946,0.1737
khSSTun_7,148,804,952,0.1841
6FfDh4P_0,36,750,786,0.048
6FfDh4P_7,9,310,319,0.029
IX7UAU2_0,90,264,354,0.3409
QCDq2Ey_0,50,289,339,0.173
hiZBY9J_0,40,232,272,0.1724
juaC5jN_0,110,421,531,0.2613
HxbWMiU_0,32,1,33,32.0
HxbWMiU_10,11,513,524,0.0214
HxbWMiU_17,17,650,667,0.0262
oP8isDW_0,11,333,344,0.033
F0gpwU2_0,86,363,449,0.2369
o9oxRNc_0,65,550,615,0.1182
o9oxRNc_9,13,172,185,0.0756
DxDL9Ez_0,130,902,1032,0.1441
DxDL9Ez_5,141,910,1051,0.1549
DxDL9Ez_7,66,915,981,0.0721
B4nEddT_0,2,9,11,0.2222
B4nEddT_7,54,373,427,0.1448
B4nEddT_13,3,694,697,0.0043
B4nEddT_23,81,150,231,0.54
B4nEddT_30,1822,280,2102,6.5071
pxUacDH_0,56,265,321,0.2113
UQIUsCe_0,10,374,384,0.0267
ecxIyQL_0,5,159,164,0.0314
96Vr96p_0,42,41,83,1.0244
96Vr96p_14,457,3,460,152.3333
00ewKo3_0,1657,226,1883,7.3319
00ewKo3_3,10,183,193,0.0546
HqvXA2L_0,46,181,227,0.2541
fDx4OAC_0,47,65,112,0.7231
Npujosv_0,9,88,97,0.1023
Npujosv_21,7,236,243,0.0297
Dqpg9Ko_0,15,465,480,0.0323
lEpEFGq_0,2,9,11,0.2222
9M0zkL5_0,17,395,412,0.043
2qlUrfc_0,65,209,274,0.311
8SLvlS8_0,14,491,505,0.0285
6zTEeYr_0,14,89,103,0.1573
3aoJMZc_0,15,280,295,0.0536
3aoJMZc_13,11,113,124,0.0973
6WkdcWw_0,14,412,426,0.034
n6UeUOQ_0,2,9,11,0.2222
wFK3Lp3_0,19,187,206,0.1016
V3iEjUi_0,9,79,88,0.1139
0WAgEEQ_0,15,96,111,0.1562
D6JemXt_0,9,148,157,0.0608
l561hHb_0,20,179,199,0.1117
lqx3W3P_0,9,90,99,0.1
lqx3W3P_11,38,552,590,0.0688
lqx3W3P_17,10,440,450,0.0227
lqx3W3P_23,5,678,683,0.0074
lqx3W3P_28,25,422,447,0.0592
lqx3W3P_37,2,882,884,0.0023
lqx3W3P_41,11,903,914,0.0122
lqx3W3P_51,14,649,663,0.0216
Dpmnu8h_0,20,42,62,0.4762
d1tE544_0,324,566,890,0.5724
d1tE544_5,126,669,795,0.1883
d1tE544_9,82,606,688,0.1353
d1tE544_13,327,587,914,0.5571
d1tE544_18,693,482,1175,1.4378
d1tE544_24,370,448,818,0.8259
d1tE544_29,82,540,622,0.1519
d1tE544_37,69,584,653,0.1182
d1tE544_43,25,402,427,0.0622
d1tE544_48,170,407,577,0.4177
d1tE544_55,332,749,1081,0.4433
d1tE544_60,122,140,262,0.8714
d1tE544_68,259,277,536,0.935
d1tE544_77,61,653,714,0.0934
d1tE544_82,38,525,563,0.0724
d1tE544_89,119,311,430,0.3826
d1tE544_99,213,374,587,0.5695
d1tE544_104,32,58,90,0.5517
d1tE544_112,499,410,909,1.2171
d1tE544_119,22,506,528,0.0435
d1tE544_127,322,159,481,2.0252
d1tE544_135,182,328,510,0.5549
d1tE544_145,52,342,394,0.152
d1tE544_149,23,631,654,0.0365
d1tE544_154,541,512,1053,1.0566
d1tE544_157,598,642,1240,0.9315
d1tE544_159,512,684,1196,0.7485
d1tE544_161,146,719,865,0.2031
d1tE544_167,169,558,727,0.3029
d1tE544_171,133,501,634,0.2655
d1tE544_177,25,495,520,0.0505
WIe0JLP_0,10,145,155,0.069
u71pVhw_0,15,337,352,0.0445
V3uftHy_0,4,254,258,0.0157
VnMIzpb_0,15,311,326,0.0482
Dewf2fQ_0,250,141,391,1.773
gDTPE5B_0,14,253,267,0.0553
zJeqRqD_0,38,55,93,0.6909
zJeqRqD_17,36,544,580,0.0662
fe0YqDx_0,58,112,170,0.5179
a8TZs3j_0,16,516,532,0.031
12BGZ4v_0,8,256,264,0.0312
aRS1uMR_0,17,500,517,0.034
JCh3uGf_0,4,82,86,0.0488
vLbYoy0_0,34,280,314,0.1214
HvjEyQp_0,44,409,453,0.1076
KzBZXCV_0,8,341,349,0.0235
0VqIMdD_0,9,286,295,0.0315
EHV1vzo_0,25,193,218,0.1295
bYTKGgl_0,25,50,75,0.5
bYTKGgl_8,252,39,291,6.4615
bYTKGgl_18,1584,154,1738,10.2857
bYTKGgl_21,62,350,412,0.1771
rbZOQro_0,13,196,209,0.0663
PSbjff2_0,12,117,129,0.1026
MCWT4HY_0,16,41,57,0.3902
MCWT4HY_15,31,219,250,0.1416
ck04EHL_0,216,73,289,2.9589
ck04EHL_17,13,301,314,0.0432
O9ymxHL_0,9,189,198,0.0476
5cNfgjD_0,10,22,32,0.4545
k7ENjxs_0,12,15,27,0.8
Y8lGq7o_0,25,368,393,0.0679
s0KjHZw_0,318,772,1090,0.4119
M5oHP82_0,11,158,169,0.0696
JlMunfi_0,67,49,116,1.3673
JlMunfi_7,22,340,362,0.0647
JlMunfi_12,1485,213,1698,6.9718
JlMunfi_17,26,204,230,0.1275
ZEkCoaM_0,1740,273,2013,6.3736
ZEkCoaM_1,2,273,275,0.0073
ZEkCoaM_15,2,193,195,0.0104
9iTTZNo_0,123,314,437,0.3917
SJ5cPDh_0,54,476,530,0.1134
BRNEIhb_0,35,325,360,0.1077
BRNEIhb_17,17,212,229,0.0802
lduCPOF_0,25,58,83,0.431
fkYRQsc_0,20,23,43,0.8696
